filename,author,realname,author_birth_year,author_death_year,author_sex,title,year,firstprint_description,edition_year,edition,genre,id
1920s/tivanov.shokoladnye_pryaniki.1925.vert,"Тиванов, Аркадий Арсеньевич",,None,None,м,Шоколадные пряники,1925,"Около земли, М.; Л.: Радуга, 1925",1925,"Около земли, М.; Л.: Радуга, 1925",realism,tivanov.shokoladnye_pryaniki
1920s/tivanov.vaska.1925.vert,"Тиванов, Аркадий Арсеньевич",,None,None,м,Васька,1925,"Около земли, М.; Л.: Радуга, 1925",1925,"Около земли, М.; Л.: Радуга, 1925",realism,tivanov.vaska
1920s/tolmaceva.vasin_denek.1925.vert,"Толмачева, Мария Львовна",,1867,1942,ж,Васин денек,1925,"Васин денек, [Л.] : Начатки знаний, [1925]",1925,"Васин денек, [Л.] : Начатки знаний, [1925]",realism,tolmaceva.vasin_denek
1920s/tolstoi.kak_ni_v_chiem_nie_byvalo.1929.vert,"Толстой, Алексей Николаевич",,1883,1945,м,Как ни в чем не бывало,1929,"Как ни в чем не бывало, Москва-Ленинград: Государственное издательство, 1929",1929,"Как ни в чем не бывало, Москва-Ленинград: Государственное издательство, 1929",realism,tolstoi.kak_ni_v_chiem_nie_byvalo
1920s/tomashevsky.amiran.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Амиран,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.amiran
1920s/tomashevsky.babochka.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Бабочка,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.babochka
1920s/tomashevsky.bogatyr_naznay.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Богатырь Назнай,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.bogatyr_naznay
1920s/tomashevsky.bukuchi_han.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Букучи-хан,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.bukuchi_han
1920s/tomashevsky.chelovek_i_ptichka.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Человек и птичка,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.chelovek_i_ptichka
1920s/tomashevsky.dva_bortsa.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Два борца,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.dva_bortsa
1920s/tomashevsky.hitrost_i_sila.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Хитрость и сила,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.hitrost_i_sila
1920s/tomashevsky.kachal_nazar.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Качал-Назар,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.kachal_nazar
1920s/tomashevsky.krestyanin_i_zmeya.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Крестьянин и змея,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.krestyanin_i_zmeya
1920s/tomashevsky.kto_glupee.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Кто глупее,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.kto_glupee
1920s/tomashevsky.letuchaya_mysh_koluchka_i_zimorodok.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,"Летучая мышь, колючка и зимородок",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.letuchaya_mysh_koluchka_i_zimorodok
1920s/tomashevsky.lisa.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Лиса,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.lisa
1920s/tomashevsky.mudry_sudya.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Мудрый судья,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.mudry_sudya
1920s/tomashevsky.mulla_nassyr_eddin.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Мулла Насыр-Эддин,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.mulla_nassyr_eddin
1920s/tomashevsky.neblagodarnost.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Неблагодарность,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.neblagodarnost
1920s/tomashevsky.neudachny_nabeg.1926.vert,"Томашевский, Константин Брониславович",,1891,1927,м,Неудачный набег,1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",1926,"Кавказские сказки, Ростов-Дон ; Краснодар: Севкавкн., 1926",skazka,tomashevsky.neudachny_nabeg
